frame,video_time_sec,segment_id,segment_description,ground_truth,prediction,correct,primary_track_present,raw_activity,smoothed_activity,semantic_activity
3127,284.181818,13,Idle,idle,idle,1,1,idle,idle,idle
3128,284.272727,13,Idle,idle,idle,1,1,idle,idle,idle
3129,284.363636,13,Idle,idle,idle,1,1,idle,idle,idle
3130,284.454545,13,Idle,idle,idle,1,1,idle,idle,idle
3131,284.545455,13,Idle,idle,idle,1,1,idle,idle,idle
3132,284.636364,13,Idle,idle,idle,1,1,idle,idle,idle
3133,284.727273,13,Idle,idle,idle,1,1,idle,idle,idle
3134,284.818182,13,Idle,idle,idle,1,1,idle,idle,idle
3135,284.909091,13,Idle,idle,idle,1,1,idle,idle,idle
3136,285.000000,13,Idle,idle,idle,1,1,idle,idle,idle
3137,285.090909,13,Idle,idle,idle,1,1,idle,idle,idle
3138,285.181818,13,Idle,idle,idle,1,1,idle,idle,idle
3139,285.272727,13,Idle,idle,idle,1,1,idle,idle,idle
3140,285.363636,13,Idle,idle,idle,1,1,idle,idle,idle
3141,285.454545,13,Idle,idle,idle,1,1,idle,idle,idle
3142,285.545455,13,Idle,idle,idle,1,1,idle,idle,idle
3143,285.636364,13,Idle,idle,idle,1,1,idle,idle,idle
3144,285.727273,13,Idle,idle,idle,1,1,idle,idle,idle
3145,285.818182,13,Idle,idle,idle,1,1,idle,idle,idle
3146,285.909091,13,Idle,idle,idle,1,1,idle,idle,idle
3147,286.000000,13,Idle,idle,idle,1,1,idle,idle,idle
3148,286.090909,13,Idle,idle,idle,1,1,idle,idle,idle
3149,286.181818,13,Idle,idle,idle,1,1,idle,idle,idle
3150,286.272727,13,Idle,idle,idle,1,1,idle,idle,idle
3151,286.363636,13,Idle,idle,idle,1,1,idle,idle,idle
3152,286.454545,13,Idle,idle,idle,1,1,idle,idle,idle
3153,286.545455,13,Idle,idle,idle,1,1,standing,idle,idle
3154,286.636364,13,Idle,idle,idle,1,1,standing,idle,idle
3155,286.727273,13,Idle,idle,idle,1,1,standing,idle,idle
3156,286.818182,13,Idle,idle,idle,1,1,standing,idle,idle
3157,286.909091,13,Idle,idle,standing,0,1,standing,standing,standing
3158,287.000000,13,Idle,idle,standing,0,1,standing,standing,standing
3159,287.090909,13,Idle,idle,standing,0,1,standing,standing,standing
3160,287.181818,13,Idle,idle,standing,0,1,idle,standing,standing
3161,287.272727,13,Idle,idle,standing,0,1,idle,standing,standing
3162,287.363636,13,Idle,idle,standing,0,1,idle,standing,standing
3163,287.454545,13,Idle,idle,standing,0,1,idle,standing,standing
3164,287.545455,13,Idle,idle,idle,1,1,idle,idle,idle
3165,287.636364,13,Idle,idle,idle,1,1,idle,idle,idle
3166,287.727273,13,Idle,idle,idle,1,1,idle,idle,idle
3167,287.818182,13,Idle,idle,idle,1,1,idle,idle,idle
3168,287.909091,13,Idle,idle,idle,1,1,idle,idle,idle
3169,288.000000,14,Walking,walking,idle,0,1,idle,idle,idle
3170,288.090909,14,Walking,walking,idle,0,1,idle,idle,idle
3171,288.181818,14,Walking,walking,idle,0,1,idle,idle,idle
3172,288.272727,14,Walking,walking,idle,0,1,idle,idle,idle
3173,288.363636,14,Walking,walking,idle,0,1,standing,idle,idle
3174,288.454545,14,Walking,walking,idle,0,1,standing,idle,idle
3175,288.545455,14,Walking,walking,idle,0,1,standing,idle,idle
3176,288.636364,14,Walking,walking,idle,0,1,standing,idle,idle
3177,288.727273,14,Walking,walking,standing,0,1,walking,standing,standing
3178,288.818182,14,Walking,walking,standing,0,1,walking,standing,standing
3179,288.909091,14,Walking,walking,standing,0,1,walking,standing,standing
3180,289.000000,14,Walking,walking,standing,0,1,walking,standing,standing
3181,289.090909,14,Walking,walking,walking,1,1,walking,walking,walking
3182,289.181818,14,Walking,walking,walking,1,1,walking,walking,walking
3183,289.272727,14,Walking,walking,walking,1,1,walking,walking,walking
3184,289.363636,14,Walking,walking,walking,1,1,walking,walking,walking
3185,289.454545,14,Walking,walking,walking,1,1,walking,walking,walking
3186,289.545455,14,Walking,walking,walking,1,1,walking,walking,walking
3187,289.636364,14,Walking,walking,walking,1,1,walking,walking,walking
3188,289.727273,14,Walking,walking,walking,1,1,walking,walking,walking
3189,289.818182,14,Walking,walking,walking,1,1,walking,walking,walking
3190,289.909091,14,Walking,walking,walking,1,1,walking,walking,walking
3191,290.000000,14,Walking,walking,walking,1,1,walking,walking,walking
3192,290.090909,14,Walking,walking,walking,1,1,walking,walking,walking
3193,290.181818,14,Walking,walking,walking,1,1,walking,walking,walking
3194,290.272727,14,Walking,walking,walking,1,1,walking,walking,walking
3195,290.363636,14,Walking,walking,walking,1,1,walking,walking,walking
3196,290.454545,14,Walking,walking,walking,1,1,walking,walking,walking
3197,290.545455,14,Walking,walking,walking,1,1,walking,walking,walking
3198,290.636364,14,Walking,walking,walking,1,1,walking,walking,walking
3199,290.727273,14,Walking,walking,walking,1,1,walking,walking,walking
3200,290.818182,14,Walking,walking,walking,1,1,walking,walking,walking
3201,290.909091,14,Walking,walking,walking,1,1,walking,walking,walking
3202,291.000000,14,Walking,walking,walking,1,1,walking,walking,walking
3203,291.090909,14,Walking,walking,walking,1,1,walking,walking,walking
3204,291.181818,14,Walking,walking,walking,1,1,walking,walking,walking
3205,291.272727,14,Walking,walking,walking,1,1,walking,walking,walking
3206,291.363636,14,Walking,walking,walking,1,1,walking,walking,walking
3207,291.454545,14,Walking,walking,walking,1,1,walking,walking,walking
3208,291.545455,14,Walking,walking,walking,1,1,walking,walking,walking
3209,291.636364,14,Walking,walking,walking,1,1,carrying,walking,walking
3210,291.727273,14,Walking,walking,walking,1,1,walking,walking,walking
3211,291.818182,14,Walking,walking,walking,1,1,walking,walking,walking
3212,291.909091,14,Walking,walking,walking,1,1,walking,walking,walking
3213,292.000000,14,Walking,walking,walking,1,1,walking,walking,walking
3214,292.090909,14,Walking,walking,walking,1,1,walking,walking,walking
3215,292.181818,14,Walking,walking,walking,1,1,walking,walking,walking
3216,292.272727,14,Walking,walking,walking,1,1,walking,walking,walking
3217,292.363636,14,Walking,walking,walking,1,1,walking,walking,walking
3218,292.454545,14,Walking,walking,walking,1,1,walking,walking,walking
3219,292.545455,14,Walking,walking,walking,1,1,walking,walking,walking
3220,292.636364,14,Walking,walking,walking,1,1,walking,walking,walking
3221,292.727273,14,Walking,walking,walking,1,1,walking,walking,walking
3222,292.818182,14,Walking,walking,walking,1,1,walking,walking,walking
3223,292.909091,14,Walking,walking,walking,1,1,walking,walking,walking
3224,293.000000,14,Walking,walking,walking,1,1,walking,walking,walking
3225,293.090909,14,Walking,walking,walking,1,1,walking,walking,walking
3226,293.181818,14,Walking,walking,walking,1,1,walking,walking,walking
3227,293.272727,14,Walking,walking,walking,1,1,walking,walking,walking
3228,293.363636,14,Walking,walking,walking,1,1,walking,walking,walking
3229,293.454545,14,Walking,walking,walking,1,1,walking,walking,walking
3230,293.545455,14,Walking,walking,walking,1,1,walking,walking,walking
3231,293.636364,14,Walking,walking,walking,1,1,walking,walking,walking
3232,293.727273,14,Walking,walking,walking,1,1,walking,walking,walking
3233,293.818182,14,Walking,walking,walking,1,1,walking,walking,walking
3234,293.909091,14,Walking,walking,walking,1,1,walking,walking,walking
3235,294.000000,14,Walking,walking,walking,1,1,walking,walking,walking
3236,294.090909,14,Walking,walking,walking,1,1,carrying,walking,walking
3237,294.181818,14,Walking,walking,walking,1,1,standing,walking,walking
3238,294.272727,14,Walking,walking,walking,1,1,standing,walking,walking
3239,294.363636,14,Walking,walking,walking,1,1,standing,walking,walking
3240,294.454545,14,Walking,walking,walking,1,1,standing,walking,walking
3241,294.545455,14,Walking,walking,standing,0,1,standing,standing,standing
3242,294.636364,14,Walking,walking,standing,0,1,carrying,standing,standing
3243,294.727273,14,Walking,walking,standing,0,1,carrying,standing,standing
3244,294.818182,14,Walking,walking,standing,0,1,carrying,standing,standing
3245,294.909091,14,Walking,walking,standing,0,1,walking,standing,standing
3246,295.000000,14,Walking,walking,carrying,0,1,walking,carrying,carrying
3247,295.090909,14,Walking,walking,carrying,0,1,walking,carrying,carrying
3248,295.181818,14,Walking,walking,carrying,0,1,walking,carrying,carrying
3249,295.272727,14,Walking,walking,walking,1,1,walking,walking,walking
3250,295.363636,14,Walking,walking,walking,1,1,walking,walking,walking
3251,295.454545,14,Walking,walking,walking,1,1,walking,walking,walking
3252,295.545455,14,Walking,walking,walking,1,1,walking,walking,walking
3253,295.636364,14,Walking,walking,walking,1,1,walking,walking,walking
3254,295.727273,14,Walking,walking,walking,1,1,walking,walking,walking
3255,295.818182,14,Walking,walking,walking,1,1,walking,walking,walking
3256,295.909091,14,Walking,walking,walking,1,1,walking,walking,walking
3257,296.000000,14,Walking,walking,walking,1,1,walking,walking,walking
3258,296.090909,14,Walking,walking,walking,1,1,walking,walking,walking
3259,296.181818,14,Walking,walking,walking,1,1,walking,walking,walking
3260,296.272727,14,Walking,walking,walking,1,1,walking,walking,walking
3261,296.363636,14,Walking,walking,walking,1,1,walking,walking,walking
3262,296.454545,14,Walking,walking,walking,1,1,walking,walking,walking
3263,296.545455,14,Walking,walking,walking,1,1,walking,walking,walking
3264,296.636364,14,Walking,walking,walking,1,1,walking,walking,walking
3265,296.727273,14,Walking,walking,walking,1,1,walking,walking,walking
3266,296.818182,14,Walking,walking,walking,1,1,walking,walking,walking
3267,296.909091,14,Walking,walking,walking,1,1,standing,walking,walking
3268,297.000000,14,Walking,walking,walking,1,1,standing,walking,walking
3269,297.090909,14,Walking,walking,walking,1,1,standing,walking,walking
3270,297.181818,14,Walking,walking,walking,1,1,standing,walking,walking
3271,297.272727,14,Walking,walking,standing,0,1,idle,standing,standing
3272,297.363636,14,Walking,walking,standing,0,1,idle,standing,standing
3273,297.454545,14,Walking,walking,standing,0,1,idle,standing,standing
3274,297.545455,14,Walking,walking,standing,0,1,idle,standing,standing
3275,297.636364,14,Walking,walking,idle,0,1,idle,idle,idle
3276,297.727273,14,Walking,walking,idle,0,1,idle,idle,idle
3277,297.818182,14,Walking,walking,idle,0,1,idle,idle,idle
3278,297.909091,14,Walking,walking,idle,0,1,idle,idle,idle
3279,298.000000,14,Walking,walking,idle,0,1,idle,idle,idle
3280,298.090909,14,Walking,walking,idle,0,1,idle,idle,idle
3281,298.181818,14,Walking,walking,idle,0,1,idle,idle,idle
3282,298.272727,14,Walking,walking,idle,0,1,idle,idle,idle
3283,298.363636,14,Walking,walking,idle,0,1,idle,idle,idle
3284,298.454545,14,Walking,walking,idle,0,1,idle,idle,idle
3285,298.545455,14,Walking,walking,idle,0,1,idle,idle,idle
3286,298.636364,14,Walking,walking,idle,0,1,idle,idle,idle
3287,298.727273,14,Walking,walking,idle,0,1,idle,idle,idle
3288,298.818182,14,Walking,walking,idle,0,1,idle,idle,idle
3289,298.909091,14,Walking,walking,idle,0,1,idle,idle,idle
3290,299.000000,14,Walking,walking,idle,0,1,idle,idle,idle
3291,299.090909,14,Walking,walking,idle,0,1,idle,idle,idle
3292,299.181818,14,Walking,walking,idle,0,1,idle,idle,idle
3293,299.272727,14,Walking,walking,idle,0,1,idle,idle,idle
3294,299.363636,14,Walking,walking,idle,0,1,idle,idle,idle
3295,299.454545,14,Walking,walking,idle,0,1,idle,idle,idle
3296,299.545455,14,Walking,walking,idle,0,1,idle,idle,idle
3297,299.636364,14,Walking,walking,idle,0,1,idle,idle,idle
3298,299.727273,14,Walking,walking,idle,0,1,idle,idle,idle
3299,299.818182,14,Walking,walking,idle,0,1,idle,idle,idle
3300,299.909091,14,Walking,walking,idle,0,1,idle,idle,idle
