timestamp,frame,track_id,raw_activity,smoothed_activity,confidence,velocity,ankle_motion,torso_angle,knee_angle
1786653868.2533302,1023,1,walking,walking,1.0,0.12790517123210657,0.18244854508107408,1.1413999126307712,159.42153341194788
1786653868.293943,1024,1,walking,walking,1.0,0.11595996883902686,0.18438960194615495,1.2969030022337846,161.26262982690676
1786653868.329946,1025,1,walking,walking,0.930118486893443,0.10345565400438891,0.16742132764081974,1.4929399654253142,163.55169093903115
1786653868.388396,1026,1,walking,walking,0.9537324180240647,0.10360295585388983,0.17167183524433163,1.4952819104855888,166.05224340359746
1786653868.5055335,1027,1,walking,walking,0.9674438445247898,0.11322792968502005,0.17413989201446214,1.4881572969571972,167.74892986551677
1786653868.5461793,1028,1,walking,walking,0.757959216450841,0.08671709535342512,0.13643265896115137,1.8213860992924005,168.99560825115876
1786653868.581245,1029,1,walking,walking,0.7000282499159628,0.0798247150547241,0.1260050849848733,2.353087570824443,168.9144261117472
1786653868.6331224,1030,1,walking,walking,0.7110286755266628,0.08608465016987331,0.1279851615947993,3.1756156041270516,167.71915938220644
1786653868.698135,1031,1,walking,walking,0.6,0.07092336853135323,0.1077518730648132,3.795871835842899,166.0865393132355
1786653868.7810552,1032,1,walking,walking,0.6,0.07013306971923386,0.09924800159029448,4.351883047748491,164.3681054780545
1786653868.817802,1033,1,walking,walking,0.6,0.060668756845354915,0.08160981366011154,4.769470782697813,163.37658612588206
1786653868.85337,1034,1,walking,walking,0.6,0.06961218119701931,0.09885376325805756,4.790827321461309,163.71553137764025
1786653868.9024136,1035,1,walking,walking,0.6,0.07750283346096071,0.07280269979420669,4.811867737336657,163.18119218910607
1786653868.950082,1036,1,walking,walking,0.6,0.06849278682900332,0.0702049405764456,4.985224213726405,162.63891567974792
1786653868.984855,1037,1,walking,walking,0.6,0.08714868460762618,0.07467151027049447,4.767182722584174,159.74988765388565
1786653869.0199428,1038,1,walking,walking,0.6,0.0901442949209767,0.08865322639093275,4.327847520324837,156.18020967129763
1786653869.0576768,1039,1,walking,walking,0.6138237982894533,0.09296856419239259,0.11048828369210159,3.8743148092301736,155.02841894988893
1786653869.1261876,1040,1,walking,walking,0.6517743361885887,0.1025675594808536,0.11731938051394596,3.0963301989623924,155.84120194659994
1786653869.1696377,1041,1,walking,walking,0.6654597983291487,0.10351021304739855,0.11978276369924676,2.845322942292795,158.03177026214672
1786653869.225864,1042,1,walking,walking,0.7186540950079549,0.1151029441940886,0.12935773710143186,2.812804145156769,159.05881059321922
1786653869.2609406,1043,1,walking,walking,0.656761107064322,0.12281308960338855,0.11821699927157796,2.7777908896094337,159.59710384254976
1786653869.3179705,1044,1,walking,walking,0.7207563540181624,0.11478688640401151,0.12973614372326922,3.1286323097285744,158.25221781908954
1786653869.3664508,1045,1,walking,walking,0.7258513075702483,0.11442854770417288,0.13065323536264467,3.480471244649176,157.8561191369929
1786653869.4358835,1046,1,walking,walking,0.8629542345873791,0.12698220772860702,0.15533176222572823,3.9596466578001026,158.7335294002763
1786653869.4800916,1047,1,walking,walking,0.7863217500050855,0.1233727445567922,0.1415379150009154,4.451745193219857,162.42100529035463
1786653869.5931764,1048,1,walking,walking,0.7193426297029609,0.11836407567781862,0.12948167334653296,4.840819041193635,166.99347365575062
1786653869.642231,1049,1,walking,walking,0.6427737022162726,0.10647183470378317,0.11569926639892907,5.035024561965948,169.66401680106097
1786653869.7053192,1050,1,walking,walking,0.6780453932761352,0.11021776113414204,0.12204817078970434,5.145545622671104,170.49650526787116
1786653869.7504356,1051,1,walking,walking,0.6211394562960093,0.09828710757349692,0.11180510213328167,4.960072568810684,170.30704068216326
1786653869.7918754,1052,1,walking,walking,0.7464517924419458,0.09760010607860227,0.13436132263955025,4.51568857333868,170.64893828323824
1786653869.838864,1053,1,walking,walking,0.6615570608650626,0.08242736233049812,0.11908027095571128,4.097113406548473,171.32027186990106
1786653869.8717556,1054,1,walking,walking,0.7712797913838219,0.0967522956813246,0.13883036244908792,3.5750391019958947,173.12084165015344
1786653869.947698,1055,1,walking,walking,0.6160010153355115,0.06189397642692575,0.11088018276039208,3.087149762990042,174.7027437124375
1786653869.9838755,1056,1,walking,walking,0.6,0.05503684166950576,0.10247064574366956,2.5134964840757563,174.86809628377128
1786653870.0162919,1057,1,walking,walking,0.6,0.05298501076984501,0.09269921595129199,2.1360959543107882,174.56331672415683
1786653870.0603004,1058,1,walking,walking,0.6,0.05636314817980586,0.09290306932524305,1.9914153118747464,174.30949597497994
1786653870.096458,1059,1,walking,walking,0.6,0.06066354809561133,0.10494684915075456,1.9032311884243491,173.12352550043732
1786653870.142096,1060,1,walking,walking,0.6,0.060428476722149,0.10496312069836627,2.1628195166129607,172.60102475115605
